0607;Iveta, Slavoj
0608;Medard
0609;Ferdinand
0610;Gita
0611;Bruno
0612;Antonie
0613;Antonín
0614;Roland
0615;Vít
0616;Zbyněk
0617;Adolf
0618;Milan
0619;Leoš
0620;Květa
0621;Alois
0622;Pavla
0623;Zdeňka
0624;Jan
0625;Ivan
0626;Adriana
0627;Ladislav
0628;Lubomír
0629;Petr, Pavel
0630;Šárka
0701;Jaroslava
0702;Patricie
0703;Radomír
0704;Prokop
0705;Cyril, Metoděj
0706;Jan Hus
0707;Bohuslava
0708;Nora
0709;Drahoslava
0710;Libuše, Amálie
0711;Olga
0712;Bořek
0713;Markéta
0714;Karolína
0715;Jindřich
0716;Luboš
0717;Martina
0718;Drahomíra
0719;Čeněk
0720;Ilja
0721;Vítězslav
0722;Magdaléna
0723;Libor
0724;Kristýna
0725;Jakub
0726;Anna
0727;Věroslav
0728;Viktor
0729;Marta
0730;Bořivoj
0731;Ignác
0801;Oskar
0802;Gustav
0803;Miluše
0804;Dominik
0805;Kristián
0806;Oldřiška
0807;Lada
0808;Soběslav
0809;Roman
0810;Vavřinec
0811;Zuzana
0812;Klára
0813;Alena
0814;Alan
0815;Hana
0816;Jáchym
0817;Petra
0818;Soběslav
0819;Ludvík
0820;Bernard
0821;Johana
0822;Bohuslav
0823;Sandra
0824;Bartoloměj
0825;Radim
0826;Luděk
0827;Otakar
0828;Augustýn
0829;Evelína
0830;Vladěna
0831;Pavlína
0901;Linda, Samuel
0902;Adéla
0903;Bronislav, Bronislava
0904;Jindřiška
0905;Boris
0906;Boleslav
0907;Regina, Regína
0908;Mariana
0909;Daniela
0910;Irma
0911;Denisa
0912;Marie
0913;Lubor
0914;Radka
0915;Jolana
0916;Ludmila
0917;Naděžda
0918;Kryštof
0919;Zita
0920;Oleg
0921;Matouš
0922;Darina
0923;Berta
0924;Jaromír
0925;Zlata
0926;Andrea
0927;Jonáš
0928;Václav
0929;Michal
0930;Jeroným
1001;Igor
1002;Olivie, Oliver
1003;Bohumil
1004;František
1005;Eliška
1006;Hanuš
1007;Justýna
1008;Věra
1009;Štefan, Sára
1010;Marina
1011;Andrej
1012;Marcel
1013;Renáta
1014;Agáta
1015;Tereza
1016;Havel
1017;Hedvika
1018;Lukáš
1019;Michaela
1020;Vendelín
1021;Brigita
1022;Sabina
1023;Teodor
1024;Nina
1025;Beáta
1026;Erik
1027;Šarlota, Zoe
1028;Státní svátek
1029;Silvie
1030;Tadeáš
1031;Štěpánka
1101;Felix
1102;Dušičky
1103;Hubert
1104;Karel
1105;Miriam
1106;Liběna
1107;Saskie
1108;Bohumír
1109;Bohdan
1110;Evžen
1111;Martin
1112;Benedikt
1113;Tibor
1114;Sáva
1115;Leopold
1116;Otmar
1117;Mahulena
1118;Romana
1119;Alžběta
1120;Nikola
1121;Albert
1122;Cecílie
1123;Klement
1124;Emílie
1125;Kateřina
1126;Otmar
1127;Xenie
1128;René
1129;Zina
1130;Ondřej
1201;Iva
1202;Blanka
1203;Svatoslav
1204;Barbora
1205;Jitka
1206;Mikuláš
1207;Ambrož, Benjamín
1208;Květoslava
1209;Vratislav
1210;Julie
1211;Dana
1212;Simona
1213;Lucie
1214;Lýdie
1215;Radana
1216;Albína
1217;Daniel
1218;Miloslav
1219;Ester
1220;Dagmar
1221;Natálie
1222;Šimon
1223;Vlasta
1224;Adam, Eva
1225;Vánoce
1226;Albína
1227;Žaneta
1228;Bohumila
1229;Judita
1230;David
1231;Silvestr
