0407;Irma, Irmelin, Mimmi
0408;Nadja, Tanja, Vanja, Ronja
0409;Otto, Ottilia
0410;Ingvar, Ingvor
0411;Ulf, Ylva
0412;Liv, Julius, Gillis
0413;Artur, Douglas
0414;Tiburtius, Tim
0415;Olivia, Oliver
0416;Patrik, Patricia
0417;Elias, Elis
0418;Valdemar, Volmar
0419;Olaus, Ola
0420;Amalia, Amelie, Emelie
0421;Anneli, Annika
0422;Allan, Glenn, Alida
0423;Georg, Göran
0424;Vega, Viveka
0425;Markus, Mark
0426;Teresia, Terese
0427;Engelbrekt, Enok
0428;Ture, Tyra
0429;Tyko, Kennet, Kent
0430;Mariana, Marianne
0501;Valborg, Maj
0502;Filip, Filippa
0503;John, Jane, Jack
0504;Monika, Mona
0505;Gotthard, Erhard, Vivianne, Vivan
0506;Marit, Rita
0507;Carina, Carita, Lilian, Lilly
0508;Åke
0509;Reidar, Reidun, Jonatan, Gideon
0510;Mariana, Marianne
0511;Märta, Märit
0512;Charlotta, Lotta
0513;Linnea, Linn, Nina
0514;Halvard, Halvar, Lillemor, Lill
0515;Sofia, Sonja
0516;Ronald, Ronny, Hilma, Hilmer
0517;Rebecka, Ruben, Nore, Nora
0518;Erik, Jerker
0519;Maj, Majken, Majvor
0520;Karolina, Carola, Lina
0521;Konstantin, Conny
0522;Hemming, Henning
0523;Desideria, Desirée, Renee
0524;Ivan, Vanja, Yvonne
0525;Urban, Ursula
0526;Vilhelmina, Vilma, Helmy
0527;Beda, Blenda
0528;Ingeborg, Borghild
0529;Yvonne, Jeanette, Jean
0530;Vera, Veronika, Fritiof, Frej
0531;Petronella, Pernilla, Isabella, Isa
0601;Gun, Gunnel, Rune, Runa
0602;Rutger, Roger
0603;Ingemar, Gudmar
0604;Solbritt, Solveig
0605;Bo, Boris
0606;Gustav, Gösta
0607;Robert, Robin
0608;Eivor, Majvor, Elaine
0609;Vera, Veronika, Fritiof, Frej
0610;Svante, Boris, Kerstin, Karsten
0611;Bertil, Berthold, Berit
0612;Eskil, Esbj
0613;Aina, Aino, Eila
0614;Håkan, Hakon
0615;Margit, Margot, Mait
0616;Axel, Axelina
0617;Torborg, Torvald
0618;Björn, Bjarne
0619;Germund, Görel, Jerry
0620;Linda, Linn
0621;Alf, Alvar, Alva
0622;Paulina, Paula
0623;Adolf, Alice, Adela
0624;Johan, Jan
0625;David, Salomon
0626;Rakel, Lea, Gunni, Jim
0627;Selma, Fingal, Herta
0628;Leo, Leopold
0629;Peter, Petra
0630;Elof, Leif
0701;Aron, Mirjam
0702;Rosa, Rosita
0703;Aurora, Adina
0704;Ulrika, Ulla
0705;Laila, Ritva, Melker, Agaton
0706;Esaias, Jessika, Ronald, Ronny
0707;Klas, Kaj
0708;Kjell, Tjelvar
0709;Jörgen, Örjan
0710;André, Andrea, Anund, Gunda
0711;Eleonora, Ellinor
0712;Herman, Hermine
0713;Joel, Judit
0714;Folke, Odd
0715;Ragnhild, Ragnvald
0716;Reinhold, Reine
0717;Bruno, Alexis, Alice
0718;Fredrik, Fritz, Fred
0719;Sara, Sally
0720;Margareta, Greta
0721;Johanna, Jane
0722;Magdalena, Madeleine
0723;Emma, Emmy
0724;Kristina, Kerstin, Stina
0725;Jakob, James
0726;Jesper, Jessika
0727;Marta, Moa
0728;Botvid, Seved
0729;Olof, Olle
0730;Algot, Margot
0731;Helena, Elin, Elna
0801;Per, Pernilla
0802;Karin, Kajsa
0803;Tage, Tanja
0804;Arne, Arnold
0805;Ulrik, Alrik
0806;Alfons, Inez
0807;Dennis, Denise, Donald
0808;Silvia, Sylvia
0809;Roland, Roine
0810;Lars, Lorentz
0811;Susanna, Sanna
0812;Klara, Clary
0813;Kaj, Hillevi, Gullvi
0814;Uno, William, Bill
0815;Stella, Estelle, Stefan
0816;Brynolf, Sigyn
0817;Verner, Valter, Veronika
0818;Silvia, Sylvia
0819;Magnus, Måns
0820;Bernhard, Bernt
0821;Jon, Jonna
0822;Henrietta, Henrika, Henny
0823;Signe, Signhild
0824;Bartolomeus, Bert
0825;Lovisa, Louise
0826;Östen
0827;Rolf, Raoul, Rudolf
0828;Gurli, Leila, Gull
0829;Hans, Hampus
0830;Albert, Albertina
0831;Arvid, Vidar
0901;Samuel, Sam
0902;Justus, Justina
0903;Alfhild, Alva, Alfons
0904;Gisela, Glenn
0905;Adela, Heidi, Harry, Harriet
0906;Lilian, Lilly, Sakarias, Esaias
0907;Regina, Roy
0908;Alma, Hulda, Ally
0909;Anita, Annette, Anja
0910;Tord, Turid, Tove
0911;Dagny, Helny, Daniela
0912;Åsa, Åslög, Tyra
0913;Sture, Styrbj
0914;Ida, Ellida
0915;Sigrid, Siri
0916;Dag, Daga
0917;Hildegard, Magnhild
0918;Orvar, Alvar
0919;Fredrika, Carita
0920;Elise, Lisa, Agda, Agata
0921;Matteus, Ellen, Elly
0922;Maurits, Moritz, Morgan
0923;Tekla, Tea
0924;Gerhard, Gert
0925;Tryggve
0926;Enar, Einar
0927;Dagmar, Rigmor
0928;Lennart, Leonard
0929;Mikael, Mikaela
0930;Helge, Helny
1001;Ragnar, Ragna
1002;Ludvig, Love, Louis
1003;Evald, Osvald
1004;Frans, Frank
1005;Bror, Bruno
1006;Jenny, Jennifer
1007;Birgitta, Britta
1008;Nils, Nelly
1009;Ingrid, Inger
1010;Harry, Harriet, Helmer, Hadar
1011;Erling, Jarl
1012;Valfrid, Manfred, Ernfrid
1013;Berit, Birgit, Britt
1014;Stellan, Manfred, Helfrid
1015;Hedvig, Hillevi, Hedda
1016;Finn, Fingal
1017;Antonia, Toini, Annette
1018;Lukas, Matteus
1019;Tore, Torleif
1020;Sibylla, Camilla
1021;Ursula, Yrsa, Birger
1022;Marika, Marita
1023;Severin, Sören
1024;Evert, Eilert
1025;Inga, Ingalill, Ingvald
1026;Amanda, Rasmus, My
1027;Sabina, Ina
1028;Simon, Simone
1029;Viola, Vivi
1030;Elsa, Isabella, Elsie
1031;Edit, Edgar
1101;Andre, Andrea
1102;Tobias, Toini
1103;Hubert, Hugo, Diana
1104;Sverker, Uno, Unn
1105;Eugen, Eugenia
1106;Gustav Adolf
1107;Ingegerd, Ingela
1108;Vendela, Vanda
1109;Teodor, Teodora, Ted
1110;Martin, Martina
1111;Mårten
1112;Konrad, Kurt
1113;Kristian, Krister
1114;Emil, Emilia, Mildred
1115;Leopold, Katja, Nadja
1116;Vibeke, Viveka, Edmund, Gudmund
1117;Naemi, Naima, Nancy
1118;Lillemor, Moa, Pierre, Percy
1119;Elisabet, Lisbeth
1120;Pontus, Marina, Pia
1121;Helga, Olga
1122;Cecilia, Sissela, Cornelia
1123;Klemens, Clarence
1124;Gudrun, Rune, Runar
1125;Katarina, Katja, Carina
1126;Vibeke, Viveka, Edmund, Gudmund
1127;Astrid, Asta
1128;Malte, Malkolm
1129;Sune, Synn
1130;Andreas, Anders
1201;Oskar, Ossian
1202;Beata, Beatrice
1203;Lydia, Carola
1204;Barbara, Barbro
1205;Sven, Svante
1206;Nikolaus, Niklas
1207;Angela, Angelika
1208;Virginia, Vera
1209;Anna, Annie
1210;Malin, Malena
1211;Daniel, Daniela, Dan
1212;Alexander, Alexis, Alex
1213;Lucia
1214;Sten, Sixten, Stig
1215;Gottfrid, Gotthard
1216;Assar, Astor
1217;Stig, Inge, Ingemund
1218;Abraham, Efraim
1219;Isak, Rebecka
1220;Israel, Moses
1221;Tomas, Tom
1222;Natanael, Jonatan, Natalia
1223;Adam
1224;Eva
1225;Juldagen
1226;Assar, Astor
1227;Johannes, Johan, Hannes
1228;Benjamin
1229;Natalia, Natalie
1230;Abel, Set, Gunl
1231;Sylvester
